id,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count
1163473403191238658,2019-08-19 15:30:50,b'Gila lah mak aku siap simpan buku vaksin tu. Haritu baru je dia bagi aku. Ni yang dah vaksin. Ko pegi tengok apa lagi yang tak kene inject. Hahaha',,,,b'Kuala Lumpur',b'Sh\xc4\x81 Freecs',b'chillaxyaw',0,1
1163473307678588928,2019-08-19 15:30:27,"b'Antivaxx: Tapi ni effect dia pada orang kafir, kalau pada orang melayu Islam insha Allah kesan dia tak macamni. Jangan percaya ni agenda barat untuk memperdaya kita ambik vaksin babi! \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 https://t.co/ER0rVE2BPV'",,,,b'',b'Ameow',b'4M30W',13,19
1163472974726348802,2019-08-19 15:29:08,b'@farhannnM Ok boleh kawan balik. Kalau taknak vaksin anak baru nak putus kawan \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',,,,b'',b'Ferra .',b'FarghahS',0,0
1163472785697431553,2019-08-19 15:28:23,b'@LisaAmartatara3 Apa sih pengertian jihad dari mulut sampah dan penipu vaksin palsu macam kamu ?!',,,,b'Indonesia',b'.',b'AgusKemal3',0,0
1163472694324555786,2019-08-19 15:28:01,b'@Zaqwan_29292 tanya dok lg gewe tuuuu vaksin ke dok \xf0\x9f\x98\x82',,,,b'Kuala Lumpur',b'azliana',b'yanamy8',0,0
1163472293768486912,2019-08-19 15:26:25,b'@junatanpermada Imunisasi satu bulan sekali',,,,"b'Kota Medan, Sumatera Utara'","b""it's An'a""",b'valvalcompagne',0,0
1163472292329877504,2019-08-19 15:26:25,b'@ssyhira17 Mungkin Allah bagi dia rezeki kesihatan smpai skrg without vaksin dri kecik yg dia ckp tu . But at least kita ni usaha awal utk elakkan dri kene any penyakittt ttt',,,,b'',b'\xf0\x9d\x95\x92\xf0\x9d\x95\xaa\xf0\x9d\x95\x9e\xf0\x9d\x95\x9a\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\x96\xf0\x9d\x95\xa3\xf0\x9d\x95\x92',b'Nramiramhd',0,2
1163471475665321984,2019-08-19 15:23:10,"b'Kalau gaduh dengan budak tak vaksin, bersin kat buku lima, +10 poison'",,,,b'Yooniverse \xf0\x9f\x92\x95',b'PSG.LGD Mal',b'ewanroslan13',18,6
1163470873333907459,2019-08-19 15:20:47,"b""@_nuyaaaa Apa beza vaksin dengan antibiotik? Bukan antibiotik function to produce antibody jugak ke?\xf0\x9f\xa4\x94 if i'm not mistaken la. Kan?""",,,,"b'Pontian, Johor'",b'Aneo',b'mhanifazmi',0,0
1163469939958636547,2019-08-19 15:17:04,"b'@ssyhira17 ""agenda yahudi nk pupuskan manusia""\n\nwah ""yahudi"" pun ambik vaksin,x kan ""yahudi"" nk pupuskan kaum sendiri, ba wau dal wau haa'",,,,"b'Sandakan, Sabah'",b'BITCH RENA \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3 @ Marionette P1',b'arashi_hoes',1,0
1163469869569810432,2019-08-19 15:16:47,b'Tangan masih nyutnyutan plus pegel bgt gara gara vaksin hari ini huhu',,,,b'',b'fariha',b'farihaua',0,0
1163469527935401987,2019-08-19 15:15:26,b'Tak boleh la nak samakan zaman dulu takde vaksin tapi sihat je... tak fikir ke health issue zaman dulu dengan sekarang dah lain?',,,,b'Malaysia',b'i',b'Ainabillah',0,0
1163469379175997440,2019-08-19 15:14:50,b'Sedangkan BINATANG kena vaksin inikan pula MANUSIA.',,,,b'Malaysia',b'i',b'Ainabillah',0,0
1163468003754704896,2019-08-19 15:09:22,b'Okay kawan kawan kalau anda anti vaksin boleh bagitau sekarang ye senang sikit https://t.co/eNsEGhEmS2',,,,b'Exoplanet',b'\xf0\x9f\x90\xbb',b'zizieasmadi',0,1
1163467438953943040,2019-08-19 15:07:08,b'kesian yahudi kena fitnah pasal vaksin ahahahahaaha\xf0\x9f\xa4\xa3 https://t.co/tqcEX2GvMY',,,,b'',b'ema',b'norhasyma03',0,2
1163467287447265283,2019-08-19 15:06:32,"b'@farahainjefry Pelik, dia tak percaya vaksin, menapa awak pulak yang kena sorry?'",,,,b'Roundabout Shah Alam',b'Zaid',b'hidup_sihat',0,1
1163467055426703360,2019-08-19 15:05:36,b'@zudiiin Aduhh kebabian apakah ini?? \xf0\x9f\x98\x85 apa kene mngena vaksin dgn dajjal plak? Xde pembayang langsung \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'IG: hafiz_hage__',b'#PakcikHage',b'HafizZulkeflee',0,0
1163466918126186498,2019-08-19 15:05:04,"b""Cara nk reject org 'saya anti vaksin'""",,,,b'',b'\xf0\x9d\x93\x9d\xf0\x9d\x93\xb2\xf0\x9d\x93\xb4',b'amierahumairah',1,0
1163466421214441475,2019-08-19 15:03:05,b'kalau jumpa abang bihun sedap tu lagi aku nak tanya dia anti vaksin ke tak hsjahshahs',,,,b'Malaysia',b'wanio',b'kvdewny',0,0
1163465849769877505,2019-08-19 15:00:49,b'Hmm anti vaksin ni xkan berubah. Jgn buang masa. Percayalahhhh https://t.co/UDrSx5gbU2',,,,"b'Petaling Jaya, Selangor'","b""Moir's""",b'TheyCallmeMsAnn',0,0
1163465646128021505,2019-08-19 15:00:00,b'@animalfess Harus di atas 1kg sih yg pasti supaya bisa vaksin nder',,,,b'',b'netijen\xf0\x9f\x8c\xbe',b'2019akuwisuda',0,0
1163465505170001921,2019-08-19 14:59:27,"b'3. Pemberian vaksin kepada buah hati penting, mengingat selain asupan makanan, bayi butuh perlindungan bagi tubuhnya. Jika demi Si Bayi, lantas kenapa harus setengah-setengah? Simak ulasannya. \n\n#Visi #Kesehatan #Imunisasi\n\nhttps://t.co/7b2uQnDKdR'",,,,b'Jakarta Capital Region',b'Visi Teliti Saksama',b'VisiTeliti',0,6
1163465501311242241,2019-08-19 14:59:26,"b'2. Seperti Rubella atau sering dikenal dengan Campak Jerman, perlu diwaspadai, anak-anak dan dewasa muda rentan terserang.\n\n#Visi #Kesehatan #Imunisasi #Vaksin https://t.co/qx6J89uMLX'",,,,b'Jakarta Capital Region',b'Visi Teliti Saksama',b'VisiTeliti',0,7
1163465485423300608,2019-08-19 14:59:22,"b'1. Bayi yang baru lahir sejatinya sudah diberkahi antibodi dari sang ibu. Namun, hal tersebut tidaklah bertahan lama. Seorang anak membutuhkan imunisasi agar kebal terhadap virus dan bakteri. \n\n#Visi #Kesehatan #Imunisasi #Vaksin https://t.co/DoEwzhKkX7'",,,,b'Jakarta Capital Region',b'Visi Teliti Saksama',b'VisiTeliti',2,16
1163464939291365376,2019-08-19 14:57:12,b'@animalfess Sekitar 1 kg? Soalnya kalau mau vaksin min harus sekitar segitu..',,,,"b'Bandung, Indonesia'",b'-\xe3\x85\x85-',b'hyshr95',0,0
1163464885184823297,2019-08-19 14:56:59,b'@tonnzzz_ Haishh pegi baca. Tengok kt youtube ada discussion vaksin vs anti vaksin forum alhijrah',,,,b'Ipoh',"b""TH's \xf0\x9f\xa6\x84""",b'tihaireina',0,0
1163464792276815873,2019-08-19 14:56:37,"b'siapa je siot kawan aku anti vaksin, rasa nk cekik dia skrg https://t.co/kRXfQRhF3Q'",,,,b'',b'ddu',b'durrahhzz',0,0
1163464611988795393,2019-08-19 14:55:54,b'@rejaie Bukan ke org yahudi vaksin anak2 depa?',,,,b'malaysia',b'lily zali',b'LilyZali',0,0
1163463614918823938,2019-08-19 14:51:56,"b'So since skrg ni kecoh pasal anti-vaksin, i did ask my fianc\xc3\xa9, nanti dah kahwin, ada anak, do you mind anak kita kena bagi vaksin? He just ask ""ada side effect tak?"". Kdang budak2 tu demam je,tu pn tak semua budak. Anak buah aku alhamdulilah semua sihat. Then,he\'s okay with it \xf0\x9f\x98\x8c'",,,,b'#BosGaurus',b'FS \xf0\x9f\x90\xb0',b'fikah_sidik',0,0
1163462799017701376,2019-08-19 14:48:42,b'Masih tak dapat jumpa garis lurus bagi pemboleh ubah yang dimalarkan antara vaksin &amp; juga fitnah akhir zaman https://t.co/f4pWUYi8XY',,,,b'WWE Universe',b'Tan Sri Zul Zidan',b'Zul_Zidan',0,0
1163462247420534784,2019-08-19 14:46:30,"b'Risau je jmpe org antivaksin\nAlhamdulillah stakat ni family member smua vaksin ank2, cuma msih percaya dgn rawatan tradisional n herba2\nSusah nk educate \xf0\x9f\x98\x85'",,,,b'',b'~F~',b'lesSoliflores',0,1
1163461928682958848,2019-08-19 14:45:14,b'@m_aimanishak @Lyanaqilah tengok muka yana pun tau tak cukup vaksin',,,,b'PALAM - PPD',b'\xe2\x99\x9e AMEER ADHWA KHAN \xe2\x99\x9e',b'AmeerAdhwaKhan',0,0
1163461729117802496,2019-08-19 14:44:26,b'@ameliafarhana_ Uish agak deep tu \xf0\x9f\x98\x82\xf0\x9f\x98\x82 okk aku vaksin anak aku nanti hahahah',,,,b'',b'shahterr',b'ariffshah_',0,0
1163461704258220032,2019-08-19 14:44:21,b'@AmeerAdhwaKhan @Lyanaqilah Hahaha kasi peluang lah meer.  Masa kecik tak cukuo vaksin ni',,,,b'22',b'yong',b'm_aimanishak',0,0
1163461624197332992,2019-08-19 14:44:01,b'@abahkausihat Bukan anti-vaksin ya?',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='2c6e782d3a2ea1c3', url='https://api.twitter.com/1.1/geo/id/2c6e782d3a2ea1c3.json', place_type='city', name='Dengkil', full_name='Dengkil, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.5762482, 2.8061852], [101.7853622, 2.8061852], [101.7853622, 3.0032785], [101.5762482, 3.0032785]]]), attributes={})",,b'Kota Damansara',b'Sofia Hayati Yusoff',b'sofiahayati',0,0
1163461193127755780,2019-08-19 14:42:19,"b'Talking about vaccine, aku pernah juga terhasut sampai jadi anti-vaksin sebab cikgu (bukan cikgu sekolah) aku dulu cakap vaksin tu menyebabkan anak2 sekarang tak sama mcm dulu (eg: kurang beradab). Senangnya kena hasut dulu2. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",,,,b'Malaysia',b'Nabilah \xf0\x9f\x92\x95',b'nabeeylla',0,0
1163461162630963200,2019-08-19 14:42:11,b'@BangBunn Okay jer. Semakin aktif. Gaji nanti baru vaksin.',,,,b'',b'GB_Emon \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe',b'emon4pro',0,0
1163461105429016576,2019-08-19 14:41:58,b'@PakatDayak Ini ngomong apa sih? Udah imunisasi blum nih orang?',,,,b'',b'Fransiskus',b'great_frans',0,0
1163460823223635968,2019-08-19 14:40:50,"b'Ini palsu. Kita maklum yg control media ni smue adalah Yahudi, mereka pilih ape yg kita tengok. Vaksin ni mcm2 keburukan dye yg disembunyikan, dan kita dibgtau ianya baik. Vaksinlah senjata kafir utk hancurkan Islam. Kita kena yakin pd Allah, bukan pada vaksin. Kah! #hacked https://t.co/QsaZa7aMSX'",,,,b'Kuala Lumpur',b'\xc3\xa9\xf0\x9d\x96\x91-\xf0\x9d\x95\xb4\xf0\x9d\x96\x87\xf0\x9d\x96\x91\xf0\x9d\x96\x8e\xf0\x9d\x96\x98 (\xd8\xb4\xd9\x8a\xd8\xb7\xd8\xa7\xd9\x86)',b'IblisTerlaknat',28,58
1163460787047809031,2019-08-19 14:40:42,b'@emon4pro Update kucing okay tak ? Dah vaksin blom ??',,,,b'Seksyen U14 Shah Alam',b'Bani',b'BangBunn',0,0
1163460676016193536,2019-08-19 14:40:15,b'@NurdiniHannani @frhntshaa_ Ni lah salah satu sebab kena vaksin anak ye rakan rakan. Dah besar panjang pun sel otak masih tak berhubung. Sekolah 11 tahun pun mengeja macam otak tertinggal dalam loker.',,,,b'',b'Z',b'hashamezzakwan',0,1
1163460163782660097,2019-08-19 14:38:13,b'@taeyoelle Amin allahuma amin huhu aku hanya ingin dia cepat sehat dan bahagia lagi menjadi anak sehat yang tubuhnya kuat karena ibunya rajin dan cermat semasa bayi selalu memberi ASI makanan bergizi dan imunisasi:(',,,,b'Indonesia',b'Dyva \xec\xa0\x95\xec\x9a\xb0 \xea\xb7\xb8\xeb\xa6\xbd\xeb\x8b\xa4\xf0\x9f\x92\x95\xf0\x9f\x93\x8c',b'captainuwu',0,0
1163460088436125696,2019-08-19 14:37:55,b'@tiresthyl Sebab kak iman and dr2 yang ada twitter mula spread awareness pasal vaksin ni hehe. Before this kita tak sedar wujud nya golongan antivaksin and tak kisah pun pasal  ni but now kita dah sedar and perlu berjaga2. Thats why banyak putus huhu',,,,b'Kul-KP-KT',b'nuya pening',b'_nuyaaaa',0,1
1163460071365283840,2019-08-19 14:37:51,"b'Berkenaan dengan isu penolakan vaksin, saya dapati ramai yang mula bertanya kepada pasangan mereka\n\nSaya kagumi usaha ini akan tetapi sedikit nasihat daripada saya, bawaklah berbincang baik-baik kerana isu ini boleh menjadi isu sensitif\n\nBerbincang eye to eye bukan melalui ws.'",,,,b'Malaysia Bumi Bertuah',b'\xd0\x97\xd0\xb0\xd1\x85\xd0\xb8\xd0\xbd',b'superajiek',0,0
1163460064042262528,2019-08-19 14:37:49,b'Vaksinasi berguna untuk menjaga kesehatan kucing dan menghindari dari berbagai penyakit.',,,,b'Indonesia',b'Bayu Nugraha',b'BayuNugraahaa01',0,0
1163460035214635009,2019-08-19 14:37:43,b'beginilah kalau tidak imunisasi https://t.co/g1lXf1JpRy',,,,b'Yeshayaji Natapradja.',b'\xf0\x9d\x91\xb5\xf0\x9d\x92\x82\xf0\x9d\x92\x95\xf0\x9d\x92\x82\xf0\x9d\x92\x9a\xf0\x9d\x92\x82.',b'natayaclarina',0,0
1163459849482432512,2019-08-19 14:36:58,b'\xe2\x80\x9cMak adik kena vaksin dak dulu?\xe2\x80\x9d\n\xe2\x80\x9cKena\xe2\x80\x9d\nMe : wuuuuuuu my mother \xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',,,,b'',b'nan\xc3\xaf',b'nanisaidd',0,0
1163459509395828737,2019-08-19 14:35:37,b'@Puteri_Najihah @iirfanfairuz Vaksin mmg function. Injection yg kite dpt masa darjah 1 tuh vaccine lah',,,,"b'KSA,Riyadh'",b'Haiklhishm',b'Haiklhishm',0,0
1163459249759907841,2019-08-19 14:34:35,b'@Z_Iky @EsjayBhaSaya Cuba kita lepaskan virus yang kita dah vaksin. Hehe. Agak\xc2\xb2 apa respon antivax?',,,,b'',b'amirnis',b'AMIR_LAT',1,2
1163458667795980289,2019-08-19 14:32:17,b'Kepada kawan kawan aku yang geng anti vaksin dengan flat earth ni tolong whatsapp aku cakap kita putus kawan. Aku tak sanggup ada kawan yang bebal sampai tahap ni. https://t.co/Nw0Z8MPyh6',,,,b'Serdang',b'\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89 \xe0\xb8\x84\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb9\x8c\xe0\xb8\xa5 | \xd9\x85\xd8\xad\xd9\x85\xd8\xaf \xd8\xad\xd9\x8a\xd9\x83\xd9\x84',b'HaikalHasrin',2,0
1163457786480435200,2019-08-19 14:28:46,b'@AsyahMsms Vaksin agenda yahudi laknatullah! Makcik tak suka',,,,b'Kuala Lumpur',b'Haikal',b'MHaikalAnuar',0,0
1163457628564934657,2019-08-19 14:28:09,"b'Hahaha,selain HIV test,skrg nak kene Tanya anti vaksin ke idok eh skg nie klu nak kahwin ... Ha ha ha .. Dunia ooo dunia ...'",,,,b'',b'ExONDABEACH',b'ExOndabeach',0,0
1163457511283814401,2019-08-19 14:27:41,b'Meanwhile...\n\nYahudi: Vaksin tu bukan agenda aku siall https://t.co/iz0B7STq5N',,,,"b'Kuala Lumpur City, Kuala Lumpur Federal Territory'",b'Zotac',b'Faiz_Rizal_',0,0
1163457123684012033,2019-08-19 14:26:08,b'Sukahati dia je cakap vaksin ni baru ada.. Tah siapa tah pi ceramah dekat dia..',,,,b'',b'Mar',b'hydrangeabluee',2,0
1163456772713005058,2019-08-19 14:24:45,"b'@ssyhira17 lepas tau anak acaq tak vaksin, aku terus takut nak rapat\xf0\x9f\x98\xadsebab senang jangkit hmm whyyyy dowan vaksin, it\xe2\x80\x99s a MUST'",,,,b'hogwart',b'\xed\x95\x98\xec\x96\x95\xf0\x9f\x90\x9d',b'theApril26th',0,0
1163456674998280192,2019-08-19 14:24:21,"b'takpe lah priyanka, u boleh drop jadi ambassador. Tapi ingat priya, jgn jadi golongan anti vaksin.'",,,,b'',b'nabilah',b'atqhnabilah',0,0
1163456290456256513,2019-08-19 14:22:50,b'@ilihariq ye weh. aku xpernah terfikir pun vaksin ni bahaya',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='3c36e91a434345fb', url='https://api.twitter.com/1.1/geo/id/3c36e91a434345fb.json', place_type='city', name='Jerung', full_name='Jerung, Terengganu', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.1186218, 5.0684352], [103.2215042, 5.0684352], [103.2215042, 5.1670346], [103.1186218, 5.1670346]]]), attributes={})",,"b'Trengganu, Malaysia'",b'Farahhh...',b'yana_nasa',0,0
1163456240271278088,2019-08-19 14:22:38,b'Kenapa orang boleh ade ideology yang berbeza pasal vaksin?',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='36e58fae6bf8f792', url='https://api.twitter.com/1.1/geo/id/36e58fae6bf8f792.json', place_type='city', name='Ampang Pechah', full_name='Ampang Pechah, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.5996783, 3.495671], [101.6871719, 3.495671], [101.6871719, 3.6171269], [101.5996783, 3.6171269]]]), attributes={})",,b'',b'mohamad zulhisham',b'zulhishamyusoff',0,0
1163456167256809472,2019-08-19 14:22:20,"b'Aku kalau jumpa member aku anti-vaksin, aku lepuk sampai bisu.'",,,,b'',b'Umi Umaira',b'umiiiumaira',0,1
1163455864897884160,2019-08-19 14:21:08,"b'@yana_nasa kelako laa gane ahu buleh jadi tebeng takmboh vaksin,degil tahap nape ahu'",,,,b'#halamadrid',b'panda',b'ilihariq',0,0
1163455580490457089,2019-08-19 14:20:01,b'Vaksin anak\nJaga anak dengan kasih sayang https://t.co/fuwgiJBvix',,,,b'',b'Kurung Cotton RM45\xf0\x9f\xa6\x84',b'FieraBabyBoo__',0,0
1163455562190737410,2019-08-19 14:19:56,"b'@ilihariq tidaklah aku sebodoh itu \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 nyaknye anok aku. matsaleh pun ade dok caye vaksin. aku tengok cite the good doctor. ank sapa tahap nk lumpuh doh, ayah tetap xcaya vaksin n maroh doc suntik vaksin. klako la'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='3c36e91a434345fb', url='https://api.twitter.com/1.1/geo/id/3c36e91a434345fb.json', place_type='city', name='Jerung', full_name='Jerung, Terengganu', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.1186218, 5.0684352], [103.2215042, 5.0684352], [103.2215042, 5.1670346], [103.1186218, 5.1670346]]]), attributes={})",,"b'Trengganu, Malaysia'",b'Farahhh...',b'yana_nasa',0,0
1163455326688960512,2019-08-19 14:19:00,b'@IzzRaifHarz vAkSiN MeLEmAhKaN bAdAN adA dNA nAnAh mOnYet\n\nKesian monyet',,,,b'Allah\xe2\x80\x99s land',b'boba baba | \xd8\xa8\xd9\x88\xd8\xa8\xd8\xa7 \xd8\xa8\xd8\xa7\xd8\xa8\xd8\xa7',b'minmin1709',0,0
1163455301514747904,2019-08-19 14:18:54,"b'Taknak vaksin anak = hidup dia, anak dia suka hati dia.\n\nBut eventually akan menyusahkan orang tak? No certainty but when it happens, the consequence can be bad and it can be too late.\n\nBut hey, hidup dan anak dia kan, sukahati dia la. Y bother?'",,,,b'Malaysia. ',b'Arya',b'hzzzbzzz',0,0
1163455246728699904,2019-08-19 14:18:41,"b'Hahahahha mak cik sebelah tengah sembang pasal vaksin.. vaksin haramlah apa lah.. pastu laki dia dah berbulu laki dia cakap,\n\n"" Doktor jom balik !!! Mengalahkan doktor kalau bercakapnya. sakit cari dokotor jugak. Lepasni kalau sakit saya rendam je awak dalam baldi tu ""\n\nHahahahah'",,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='f7a6bc3ea40472cc', url='https://api.twitter.com/1.1/geo/id/f7a6bc3ea40472cc.json', place_type='admin', name='Kelang', full_name='Kelang, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.1980484, 2.8838134], [101.5679626, 2.8838134], [101.5679626, 3.1922534], [101.1980484, 3.1922534]]]), attributes={})",,"b'Gurun, Kedah'",b'HZWN ZK',b'hazwanzaki3',3,3
1163454888174473218,2019-08-19 14:17:15,b'@yana_nasa kalo anok mu dok vaksin aku dok bagi saeng ngan aku hahahahaha mu ingat tu',,,,b'#halamadrid',b'panda',b'ilihariq',0,0
1163454707102146561,2019-08-19 14:16:32,"b'Hehe kalau i i jawab je \xe2\x80\x9cla kau pun tak vaksin ke,patutla otak kurang sihat dan cerdik \xf0\x9f\x98\x8d\xe2\x80\x9d https://t.co/OOQnPMXbS3'",,,,b'',b'Def.Offshore',b'IzznaraAnn',2,0
1163454476964859905,2019-08-19 14:15:37,b'@ssyhira17 Nak tanya boleh? Time sekolah rendah tu kan ada kena suntik ramai2 tu kira vaksin ke? Sebab saya agak keliru. Hahahahha',,,,"b'Johore, Malaysia'",b'Syura\xf0\x9f\xa7\x9a\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'NSyu_',0,0
1163453938898591744,2019-08-19 14:13:29,"b'@_hmazbhs_ Aku baca ade yg support bf dia tu, suruh perempuan tu stay hahahah bodoh. Sumpah anti vaksin ni takleh nak ubah. Bebal selamanya. Buat apa nak stay. Silap silap nnti bini kene kurung dlm rumah, peti ais haram, mesin basuh haram'",,,,b'',b'lifeishard',b'lifeishard3193',0,1
1163453891209355264,2019-08-19 14:13:18,b'@Luck_919 mungkin kamu kena paku mba trus tetanus jaman dulu kan blm ada vaksin anti tetanus\xf0\x9f\x98\x94\xe2\x9c\x82\xef\xb8\x8f',,,,"b'Yogyakarta, Indonesia'",b'jihan',b'umrjogja',0,0
1163453357924610050,2019-08-19 14:11:11,"b'@_ammarariff kalau anti vaksin, kita jangan kahwin HAHAHAHHAHA GURAU'",,,,b'mar sayang',b'bunga \xf0\x9f\x8c\xbb',b'_nabilahsuhana',0,0
1163453255143182336,2019-08-19 14:10:46,b'@izzati_alias Ha ah. Semua hentam punca drpd vaksin.',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='46e7c9a46e83caec', url='https://api.twitter.com/1.1/geo/id/46e7c9a46e83caec.json', place_type='city', name='Serom', full_name='Serom, Johor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[102.5399406, 2.0878289], [102.6470184, 2.0878289], [102.6470184, 2.2530711], [102.5399406, 2.2530711]]]), attributes={})",,"b'Jempol, Negeri Sembilan'",b'Muhammad Hafiz bin Haslan',b'hafizhaslan',0,0
1163452808898592769,2019-08-19 14:09:00,b'@kh4iri_ kita boleh biarkan vaksin ni sebab benda haram tu suntik logam dalam kita dan benda tu dah dicampur dengan DNA monyet Subhanallah',,,,b'Malaysia',b'SYHRN',b'syhrnology',0,0
1163452277690003457,2019-08-19 14:06:53,"b'Tapi masa aku study kt New York , orang yahudi pun cucuk vaksin . Acano tu \xf0\x9f\x98\x82 https://t.co/wqkCcK1FgN'",,,,b'',b'Luqman Hakim',b'XiiSharkz',0,0
1163451332155412480,2019-08-19 14:03:08,b'Asal topik vaksin pulak banyak nih',,,,"b'Selangor, Malaysia'",b'eiq.',b'qaamrsydh',0,0
1163450990407798785,2019-08-19 14:01:46,"b'Omgg, i try tak memilih. Tapi make sure dia bukan anti-vaksin like me coz i belajar biology for 3 years sbb dulu nak jadi doktor tapi tak kesampaian so jadi doktor pelancongan jela kan, where VACCINATION IS F GOOD.'",,,,b'Malaysia',b'Dieey Dilla',b'dieeydilla',0,0
1163450208983773185,2019-08-19 13:58:40,"b'Yang pilih utk tak vaksin ni tak boleh ke bagi point yg lebih kukuh? Ni tak, bagi alasan ""kita berserah kpd Allah"" or ""ni semua illuminati"" or ""ni semua agenda yahudi"" \nU think i dont know la abt all these things? U think i no read lah? U think i no solat also lah?'",,,,b'',b'nabilah',b'atqhnabilah',0,0
1163450199227846658,2019-08-19 13:58:38,"b""@Nisa_zl , sorry nisa aku anti vaksin, aku merokok, aku percaya bumi tu flat. Sorry, aku tak boleh terima kau. :') https://t.co/EZhLe4prMe""",,,,b'',b'athirahwho',b'athirahaseyo',2,1
